MS.SubClass,Lot.Area,Lot.Shape,Bldg.Type,Overall.Qual,Year.Built,Year.Remod.Add,Mas.Vnr.Area,Total.Bsmt.SF,Heating,Central.Air,Electrical,Gr.Liv.Area,Bedroom.AbvGr,TotRms.AbvGrd,Fireplace.Qu,Garage.Area,Yr.Sold,Sale.Type,Street,SalePrice
60,8000,Regular,1Fam,6,21,20,0,773,GasA,1,SBrkr,1658,3,8,Y,431,2008,WD ,1,188000
80,7910,Regular,1Fam,5,56,56,0,1075,GasA,1,SBrkr,1507,4,7,Y,404,2008,WD ,1,127000
20,11957,Irregular,1Fam,8,10,10,53,1574,GasA,1,SBrkr,1574,3,7,Y,824,2008,WD ,1,232000
60,8320,Regular,1Fam,7,12,12,0,770,GasA,1,SBrkr,1582,3,6,Y,520,2008,WD ,1,185900
50,8064,Regular,1Fam,6,68,22,0,864,GasA,1,SBrkr,1495,3,6,Y,576,2009,COD,1,135000
20,17979,Irregular,1Fam,5,48,48,0,1113,GasA,1,SBrkr,1160,3,6,Y,257,2008,WD ,1,152500
80,8400,Regular,1Fam,7,20,19,32,384,GasA,1,SBrkr,1628,3,7,Y,390,2009,WD ,1,189000
60,9073,Irregular,1Fam,7,10,10,0,738,GasA,1,SBrkr,1492,3,8,Y,440,2006,New,1,185101
20,9803,Regular,1Fam,7,7,6,0,1214,GasA,1,SBrkr,1214,2,6,Y,520,2010,New,1,179781
20,14115,Irregular,1Fam,6,60,12,0,1073,GasA,1,SBrkr,1811,2,6,Y,470,2006,WD ,1,230000
190,9000,Regular,2fmCon,5,65,65,0,660,GasA,0,SBrkr,1396,4,8,Y,0,2006,WD ,1,115000
20,9000,Regular,1Fam,5,62,62,0,936,GasA,1,SBrkr,1128,2,5,Y,286,2006,WD ,1,118000
50,6821,Regular,1Fam,6,95,11,0,651,GasA,1,SBrkr,1298,2,8,Y,240,2007,WD ,1,146500
90,9842,Regular,Duplex,4,54,54,0,0,GasA,1,SBrkr,1224,2,6,Y,462,2007,WD ,1,101800
120,3940,Regular,TwnhsE,7,13,13,143,1415,GasA,1,SBrkr,1455,2,6,Y,644,2008,WD ,1,195000
20,11751,Irregular,1Fam,6,39,39,480,1844,GasA,1,SBrkr,1844,3,7,Y,546,2010,COD,1,190000
120,3842,Irregular,TwnhsE,8,12,11,186,1594,GasA,1,SBrkr,1646,2,5,Y,525,2006,WD ,1,300000
20,9990,Regular,1Fam,4,25,25,0,1680,GasA,1,SBrkr,1689,3,6,Y,432,2008,WD ,1,228500
20,8251,Regular,1Fam,7,11,10,143,1494,GasA,1,SBrkr,1506,3,7,Y,672,2007,WD ,1,249000
120,7052,Irregular,TwnhsE,7,11,11,240,1364,GasA,1,SBrkr,1364,2,6,Y,484,2006,WD ,1,185850
60,12961,Regular,1Fam,6,23,22,0,1152,GasA,1,SBrkr,1797,3,7,Y,616,2010,WD ,1,231000
120,4224,Regular,TwnhsE,5,41,41,0,1040,GasA,1,SBrkr,1040,3,6,Y,499,2008,WD ,1,124000
60,7153,Regular,1Fam,6,24,24,0,761,GasA,1,SBrkr,1603,3,7,Y,484,2006,WD ,1,175900
20,17541,Irregular,1Fam,5,68,11,0,409,GasA,1,SBrkr,1325,3,6,Y,576,2007,WD ,1,216000
20,8240,Regular,1Fam,6,56,56,198,1179,GasA,1,SBrkr,1179,2,5,Y,622,2007,WD ,1,110000
50,9000,Regular,1Fam,5,58,58,162,1151,GasA,1,Fuse,1955,4,7,Y,356,2008,WD ,1,165500
20,15428,Regular,1Fam,5,65,25,0,884,GasA,1,SBrkr,884,2,4,Y,270,2006,WD ,1,142000
30,6060,Regular,1Fam,5,86,9,0,837,GasA,1,SBrkr,1001,2,5,Y,216,2007,WD ,1,124900
20,13384,Regular,1Fam,5,47,37,194,1104,GasA,1,SBrkr,1360,3,8,Y,336,2006,WD ,1,140000
75,13500,Regular,1Fam,7,137,29,0,819,GasA,1,Fuse,2454,3,8,Y,576,2007,WD ,1,185000
60,15038,Irregular,1Fam,6,20,20,0,916,GasA,1,SBrkr,1636,3,7,Y,386,2008,WD ,1,173000
60,8286,Irregular,1Fam,5,39,39,0,716,GasA,1,SBrkr,1432,3,6,Y,531,2007,WD ,1,157000
30,5925,Regular,1Fam,2,76,66,0,0,GasA,0,Fuse,612,1,4,Y,308,2009,WD ,1,45000
160,2645,Regular,Twnhs,8,17,16,456,776,GasA,1,SBrkr,1441,2,5,Y,492,2007,WD ,1,174000
85,8400,Regular,1Fam,5,48,48,0,833,GasA,1,SBrkr,898,3,6,Y,326,2006,WD ,1,140000
70,4882,Irregular,1Fam,4,79,66,0,348,GasA,1,SBrkr,906,2,5,Y,231,2008,WD ,1,87000
60,13654,Irregular,1Fam,9,11,10,365,1704,GasA,1,SBrkr,2758,4,9,Y,814,2007,WD ,1,418000
20,15750,Regular,1Fam,8,17,16,260,1462,GasA,1,SBrkr,1513,2,5,Y,521,2009,WD ,1,220000
60,14541,Irregular,1Fam,8,23,23,0,1338,GasA,1,SBrkr,2520,5,10,Y,796,2006,WD ,1,310000
20,8665,Irregular,1Fam,5,48,48,89,876,GasA,1,SBrkr,897,3,5,Y,264,2007,WD ,1,115000
20,8760,Regular,1Fam,8,10,10,132,1489,GasA,1,SBrkr,1500,3,7,Y,674,2007,WD ,1,212999
50,9439,Regular,1Fam,5,86,66,0,912,GasA,1,Fuse,1248,2,6,Y,160,2007,WD ,1,87000
70,4899,Regular,1Fam,6,96,66,0,755,GasA,1,SBrkr,1510,3,6,Y,216,2006,WD ,1,149000
70,8730,Regular,1Fam,6,101,13,0,698,GasA,1,Fuse,1396,3,7,Y,384,2007,WD ,1,153575
30,5400,Regular,1Fam,5,95,48,0,1073,GasA,1,SBrkr,1073,2,4,Y,326,2006,WD ,1,108480
45,10594,Regular,1Fam,5,90,66,0,768,Grav,0,SBrkr,789,2,5,Y,200,2007,WD ,1,96500
75,10800,Regular,1Fam,7,102,46,0,880,GasW,0,SBrkr,1768,2,6,Y,320,2006,WD ,1,163000
80,15400,Regular,1Fam,5,55,55,0,552,GasA,1,SBrkr,1774,4,8,Y,384,2009,WD ,1,165000
20,9178,Regular,1Fam,8,8,8,0,1468,GasA,1,SBrkr,1468,3,6,Y,904,2009,WD ,1,239900
60,9743,Regular,1Fam,5,47,47,0,720,GasA,1,SBrkr,1308,3,7,Y,484,2008,WD ,1,146900
20,17400,Regular,1Fam,5,39,39,0,1126,GasA,1,SBrkr,1126,3,5,Y,484,2006,WD ,1,160000
60,9042,Irregular,1Fam,6,18,18,0,943,GasA,1,SBrkr,1638,3,7,Y,472,2008,WD ,1,192000
190,9142,Regular,2fmCon,5,116,10,0,797,GasA,0,Fuse,1627,4,10,Y,420,2008,WD ,1,139500
60,8749,Regular,1Fam,7,13,13,0,979,GasA,1,SBrkr,1932,3,7,Y,610,2007,WD ,1,213000
60,9370,Irregular,1Fam,6,24,23,0,836,GasA,1,SBrkr,1731,3,7,Y,462,2006,WD ,1,248500
180,3675,Regular,TwnhsE,5,11,11,80,547,GasA,1,SBrkr,1072,2,5,Y,525,2006,WD ,1,145000
20,9612,Regular,1Fam,8,8,7,72,1468,GasA,1,SBrkr,1468,3,6,Y,898,2009,New,1,244600
50,7150,Regular,1Fam,4,61,61,0,1190,GasA,1,SBrkr,1540,4,7,Y,352,2007,WD ,1,115000
160,1495,Regular,TwnhsE,4,46,46,189,546,GasA,1,SBrkr,1092,3,5,Y,0,2007,WD ,1,93900
20,21695,Irregular,1Fam,6,28,9,260,880,GasA,1,SBrkr,1680,3,5,Y,540,2009,WD ,1,222000
60,17433,Irregular,1Fam,8,18,18,114,1629,GasA,1,SBrkr,2475,4,7,Y,962,2010,WD ,1,355000
120,6563,Irregular,1Fam,8,31,31,0,1742,GasA,1,SBrkr,1742,2,5,Y,564,2006,WD ,1,275000
20,8712,Irregular,1Fam,5,59,16,0,992,GasA,1,SBrkr,1306,2,5,Y,756,2009,WD ,1,153000
85,16647,Irregular,1Fam,5,41,35,0,1390,GasA,1,SBrkr,1701,3,6,Y,611,2007,WD ,1,171000
90,8944,Regular,Duplex,5,49,49,0,1584,GasA,1,SBrkr,1584,4,8,Y,792,2009,WD ,1,124000
120,3010,Regular,TwnhsE,7,11,10,14,1142,GasA,1,SBrkr,1142,2,6,Y,440,2006,New,1,156820
20,10500,Regular,1Fam,4,45,45,0,864,GasA,1,SBrkr,864,3,5,Y,0,2010,Con,1,115000
20,8562,Regular,1Fam,5,59,14,145,1216,GasA,1,Fuse,1526,4,7,Y,364,2010,WD ,1,144500
80,7750,Regular,1Fam,7,17,16,0,384,GasA,1,SBrkr,1430,3,7,Y,400,2009,WD ,1,156000
20,10800,Regular,1Fam,6,53,53,203,1052,GasA,1,SBrkr,1052,3,6,Y,311,2007,COD,1,127000
50,7010,Regular,1Fam,5,81,66,0,1024,GasA,1,SBrkr,1738,3,6,Y,240,2008,WD ,1,153000
60,11920,Regular,1Fam,7,12,12,122,831,GasA,1,SBrkr,1659,3,8,Y,484,2010,WD ,1,181000
50,6000,Regular,1Fam,6,75,66,0,735,GasA,1,SBrkr,1218,3,6,Y,440,2007,WD ,1,131000
40,5400,Regular,1Fam,6,90,12,0,1149,GasA,1,Fuse,1616,3,5,Y,216,2007,WD ,1,152000
60,11029,Irregular,1Fam,6,48,32,220,1054,GasA,1,SBrkr,2654,4,9,Y,619,2006,WD ,1,250000
20,9892,Regular,1Fam,8,22,21,0,1679,GasA,1,SBrkr,1803,3,6,Y,482,2010,WD ,1,285000
60,10762,Irregular,1Fam,7,17,17,344,978,GasA,1,SBrkr,1983,3,9,Y,490,2009,WD ,1,225000
20,9100,Regular,1Fam,5,56,56,69,1144,GasA,1,SBrkr,1144,3,6,Y,336,2007,WD ,1,120000
20,7875,Regular,1Fam,7,21,20,38,1237,GasA,1,SBrkr,1253,3,6,Y,402,2007,WD ,1,176000
20,7000,Irregular,1Fam,5,38,11,90,864,GasA,1,SBrkr,864,3,6,Y,336,2009,WD ,1,136500
120,4426,Regular,TwnhsE,6,12,12,147,848,GasA,1,SBrkr,848,1,3,Y,420,2008,WD ,1,141000
50,7758,Regular,1Fam,7,85,66,600,1040,GasA,1,Fuse,1818,4,7,Y,240,2007,WD ,1,169500
20,8810,Regular,1Fam,7,13,13,0,1390,GasA,1,SBrkr,1390,3,7,Y,545,2006,WD ,1,207000
80,15312,Regular,1Fam,6,56,56,54,1138,GasA,1,SBrkr,1138,3,6,Y,480,2009,COD,1,148000
60,7950,Irregular,1Fam,6,39,39,140,690,GasA,1,SBrkr,1426,3,6,Y,440,2009,WD ,1,159500
20,10000,Irregular,1Fam,6,54,54,261,1116,GasA,1,SBrkr,1116,3,5,Y,440,2010,WD ,1,160000
70,5870,Regular,1Fam,6,116,16,0,554,GasA,1,SBrkr,1290,3,6,Y,200,2008,WD ,1,106900
120,7175,Regular,TwnhsE,6,25,25,0,1217,GasA,1,SBrkr,1217,2,5,Y,484,2006,WD ,1,151000
20,6000,Regular,1Fam,4,62,16,0,901,GasA,1,SBrkr,901,2,4,Y,281,2008,WD ,1,107900
20,14217,Irregular,1Fam,5,22,22,0,1022,GasA,1,SBrkr,1022,3,6,Y,747,2007,WD ,1,139500
20,12493,Irregular,1Fam,4,56,56,0,1100,GasA,1,SBrkr,1100,3,6,Y,312,2008,WD ,1,141000
90,8513,Regular,Duplex,5,55,55,0,1800,GasA,0,SBrkr,1800,6,10,Y,0,2008,WD ,1,130000
20,7936,Regular,1Fam,6,53,53,0,1045,GasA,1,SBrkr,1045,3,6,Y,264,2009,WD ,1,127000
160,1869,Regular,Twnhs,6,46,46,127,483,GasA,1,SBrkr,987,2,5,Y,280,2008,WD ,1,106000
160,2280,Regular,Twnhs,6,41,41,0,855,GasA,1,SBrkr,1456,3,6,Y,440,2010,WD ,1,149900
50,8405,Regular,1Fam,4,71,66,0,0,Wall,0,Fuse,1529,4,9,Y,240,2009,WD ,1,98000
20,7777,Irregular,1Fam,6,20,20,203,1491,GasA,1,SBrkr,1491,3,7,Y,571,2007,WD ,1,178000
20,10152,Regular,1Fam,6,60,22,0,1124,GasA,1,SBrkr,1124,3,6,Y,353,2006,WD ,1,153000
70,4571,Regular,1Fam,5,100,66,0,624,GasA,0,SBrkr,1344,4,7,Y,513,2008,COD,1,98000
60,63887,Irregular,1Fam,10,8,8,796,6110,GasA,1,SBrkr,5642,3,12,Y,1418,2008,New,1,160000
30,10230,Regular,1Fam,5,91,66,0,1054,GasA,1,SBrkr,1078,3,6,Y,264,2009,WD ,1,125000
30,5400,Regular,1Fam,7,96,10,0,931,GasA,1,SBrkr,1027,2,5,Y,0,2008,WD ,1,120000
60,13774,Irregular,1Fam,7,39,24,283,908,GasA,1,SBrkr,2288,4,8,Y,520,2009,WD ,1,230000
60,7415,Irregular,1Fam,6,12,12,0,839,GasA,1,SBrkr,1593,3,8,Y,398,2008,WD ,1,193000
80,9600,Regular,1Fam,8,40,40,200,392,GasA,1,SBrkr,2499,4,5,Y,527,2009,WD ,1,180500
70,9600,Regular,1Fam,4,116,66,0,1095,GasW,0,SBrkr,1774,4,8,Y,779,2006,WD ,1,87000
60,9572,Irregular,1Fam,8,26,26,336,1453,GasA,1,SBrkr,2810,4,9,Y,750,2007,WD ,1,302000
20,5400,Regular,1Fam,5,62,16,0,833,GasA,1,SBrkr,833,2,4,Y,326,2006,WD ,1,117000
60,7875,Regular,1Fam,7,13,13,0,783,GasA,1,SBrkr,1509,3,8,Y,393,2006,WD ,1,180000
20,16133,Regular,1Fam,5,47,47,0,1176,GasA,1,SBrkr,1176,2,5,Y,360,2006,WD ,1,119900
20,10240,Regular,1Fam,6,36,36,157,1686,GasA,1,SBrkr,1686,3,7,Y,612,2006,WD ,1,207500
60,9828,Irregular,1Fam,8,21,21,0,1128,GasA,1,SBrkr,2020,3,8,Y,466,2009,WD ,1,239500
20,11302,Irregular,1Fam,8,11,10,238,1814,GasA,1,SBrkr,1826,3,7,Y,758,2006,New,1,319000
90,7424,Irregular,Duplex,5,38,38,0,1319,GasA,1,SBrkr,1373,3,5,Y,591,2010,WD ,1,160250
20,12803,Irregular,1Fam,7,14,14,99,1494,GasA,1,SBrkr,1494,3,6,Y,530,2008,WD ,1,221000
20,8775,Regular,1Fam,5,22,22,0,990,GasA,1,SBrkr,990,3,5,Y,299,2007,WD ,1,126000
90,11643,Regular,Duplex,5,47,47,368,1248,GasA,1,SBrkr,2634,6,12,Y,968,2009,WD ,1,200000
45,6120,Regular,1Fam,7,87,15,0,832,GasA,1,Fuse,854,2,5,Y,576,2007,WD ,1,132000
160,2308,Regular,TwnhsE,6,42,42,0,855,GasA,1,SBrkr,1322,3,6,Y,440,2009,WD ,1,147000
30,9656,Regular,1Fam,2,93,46,0,678,GasA,0,SBrkr,832,2,5,Y,780,2010,WD ,1,12789
50,7200,Regular,1Fam,5,79,66,252,731,GasA,1,SBrkr,1768,3,7,Y,240,2007,WD ,1,175000
85,6723,Regular,1Fam,5,45,45,0,796,GasA,1,SBrkr,796,2,5,Y,0,2007,WD ,1,138000
20,9286,Irregular,1Fam,5,39,27,0,1268,GasA,1,SBrkr,1268,3,5,Y,252,2009,WD ,1,143500
20,9464,Regular,1Fam,6,58,58,135,1080,GasA,1,SBrkr,1080,3,5,Y,288,2008,WD ,1,136000
60,9428,Regular,1Fam,8,9,8,310,955,GasA,1,SBrkr,1874,3,8,Y,880,2008,New,1,297900
60,10800,Regular,1Fam,5,77,10,0,676,GasA,1,SBrkr,1352,4,7,Y,720,2009,WD ,1,149000
60,10566,Irregular,1Fam,8,17,17,261,1090,GasA,1,SBrkr,2214,3,8,Y,646,2006,WD ,1,268500
60,9554,Irregular,1Fam,8,23,22,125,777,GasA,1,SBrkr,1911,3,8,Y,471,2006,WD ,1,215000
50,159000,Irregular,1Fam,6,58,10,472,1444,GasA,1,SBrkr,2144,4,7,Y,389,2007,WD ,1,277000
50,10134,Regular,1Fam,5,76,66,0,735,GasA,1,Fuse,1034,2,5,Y,240,2007,WD ,1,109000
60,11924,Irregular,1Fam,9,11,10,286,1175,GasA,1,SBrkr,2324,4,11,Y,736,2006,New,1,345000
180,3675,Regular,TwnhsE,6,11,10,82,547,GasA,1,SBrkr,1072,2,5,Y,525,2006,New,1,140000
90,8472,Irregular,Duplex,5,53,53,0,816,GasA,0,SBrkr,816,2,5,Y,516,2010,WD ,2,110000
90,8927,Regular,Duplex,6,39,39,0,0,GasA,1,SBrkr,1654,4,10,Y,528,2006,WD ,1,119500
20,7945,Regular,1Fam,5,57,57,0,1150,GasA,1,Fuse,1150,3,6,Y,300,2006,WD ,1,141000
50,7200,Regular,1Fam,5,78,21,0,803,GasA,1,SBrkr,1360,2,6,Y,297,2006,WD ,1,125500
80,13200,Regular,1Fam,6,53,53,234,741,GasA,1,SBrkr,2294,5,9,Y,658,2007,WD ,1,202500
60,18800,Irregular,1Fam,6,40,40,120,796,GasA,1,SBrkr,1574,3,6,Y,566,2006,WD ,1,190000
20,10481,Irregular,1Fam,8,10,9,0,2140,GasA,1,SBrkr,2140,3,8,Y,894,2007,New,1,360000
50,6300,Regular,1Fam,5,78,66,88,832,GasA,1,SBrkr,1268,3,7,Y,250,2009,WD ,1,160000
20,12444,Regular,1Fam,8,8,8,426,1932,GasA,1,SBrkr,1932,2,7,Y,774,2008,New,1,394617
20,10200,Regular,1Fam,6,42,42,440,1434,GasA,1,SBrkr,1434,4,7,Y,528,2009,WD ,1,157000
70,10690,Regular,1Fam,5,96,19,0,672,GasA,1,Fuse,1344,3,6,Y,468,2009,WD ,1,147000
60,10382,Irregular,1Fam,7,43,43,240,1107,GasA,1,SBrkr,2090,3,7,Y,484,2009,WD ,1,200000
190,11426,Regular,2fmCon,4,106,20,0,828,GasA,1,Fuse,1594,3,9,Y,0,2008,WD ,1,118000
50,11409,Regular,1Fam,5,67,8,0,768,GasA,1,SBrkr,1716,3,8,Y,281,2009,WD ,1,131000
50,8094,Regular,1Fam,4,101,66,0,888,GasA,1,SBrkr,1962,4,9,Y,572,2010,WD ,1,149500
20,8760,Regular,1Fam,6,57,57,220,1194,GasA,1,SBrkr,1194,3,6,Y,312,2010,WD ,1,148000
85,9360,Regular,1Fam,6,39,39,0,957,GasA,1,SBrkr,1287,2,5,Y,541,2009,WD ,1,173000
160,2448,Regular,Twnhs,7,13,12,106,764,GasA,1,SBrkr,1626,2,6,Y,474,2008,WD ,1,154000
60,11075,Regular,1Fam,6,47,47,0,952,GasA,1,SBrkr,2112,4,9,Y,576,2008,WD ,1,206900
80,7750,Irregular,1Fam,7,16,16,0,384,GasA,1,SBrkr,1430,3,7,Y,400,2010,WD ,1,180000
60,10380,Irregular,1Fam,7,30,29,172,1502,GasA,1,SBrkr,2730,4,8,Y,576,2007,WD ,1,301000
20,7943,Regular,1Fam,4,55,55,192,1029,GasA,1,SBrkr,1029,3,5,Y,261,2007,WD ,1,118500
20,16285,Irregular,1Fam,7,15,14,0,1413,GasA,1,SBrkr,1430,3,6,Y,605,2009,WD ,1,187100
20,8877,Regular,1Fam,4,65,65,0,836,GasA,1,Fuse,1220,2,6,Y,396,2006,COD,1,102000
50,12134,Irregular,1Fam,8,28,11,0,559,GasA,1,SBrkr,1752,4,8,Y,492,2010,WD ,1,164000
20,7800,Regular,1Fam,5,50,8,47,864,GasA,1,SBrkr,892,3,5,Y,416,2010,WD ,1,137900
60,10179,Irregular,1Fam,6,19,19,0,945,GasA,1,SBrkr,1608,3,7,Y,470,2009,WD ,1,189500
20,11850,Regular,1Fam,6,32,32,98,1153,GasA,1,SBrkr,1177,3,6,Y,495,2007,WD ,1,151500
20,12000,Regular,1Fam,5,68,11,0,924,GasA,1,SBrkr,1122,2,6,Y,528,2008,WD ,1,147000
60,9291,Irregular,1Fam,6,23,23,120,832,GasA,1,SBrkr,1710,3,7,Y,506,2008,WD ,1,187000
120,5568,Irregular,TwnhsE,8,10,9,473,1573,GasA,1,SBrkr,1625,2,5,Y,495,2007,New,1,375000
120,4054,Irregular,TwnhsE,7,29,29,352,1501,GasA,1,SBrkr,1501,2,5,Y,512,2007,WD ,1,244000
90,7804,Regular,Duplex,6,86,66,0,960,GasA,1,SBrkr,1920,4,10,Y,480,2008,WD ,1,161900
50,10480,Regular,1Fam,6,80,66,0,1064,GasA,1,Fuse,1639,3,6,Y,240,2008,WD ,1,115000
60,10832,Irregular,1Fam,7,22,20,0,712,GasA,1,SBrkr,1895,3,7,Y,409,2008,WD ,1,194500
120,9763,Irregular,TwnhsE,7,18,18,239,1502,GasA,1,SBrkr,1502,1,5,Y,286,2007,WD ,1,330000
45,5680,Regular,1Fam,5,115,66,0,592,GasA,0,Fuse,1173,3,7,Y,240,2007,WD ,1,113000
90,12900,Regular,Duplex,4,47,47,0,1198,GasA,1,SBrkr,1258,0,6,Y,400,2008,WD ,1,108959
90,10800,Regular,Duplex,5,29,28,0,1200,GasA,1,SBrkr,1200,3,5,Y,0,2009,WD ,1,179000
20,10872,Irregular,1Fam,9,10,10,122,1504,GasA,1,SBrkr,1531,2,6,Y,700,2009,WD ,1,300000
20,13173,Irregular,1Fam,9,10,9,300,1652,GasA,1,SBrkr,1652,2,6,Y,840,2009,WD ,1,325000
60,12046,Irregular,1Fam,6,40,40,298,848,GasA,1,SBrkr,2030,4,8,Y,551,2007,WD ,1,195000
85,16500,Regular,1Fam,6,45,45,509,1232,GasA,1,SBrkr,1320,3,5,Y,495,2009,WD ,1,172500
20,9240,Irregular,1Fam,6,57,18,0,988,GasA,1,SBrkr,988,3,6,Y,297,2009,WD ,1,149500
60,12420,Regular,1Fam,7,15,15,0,944,GasA,1,SBrkr,1840,3,6,Y,622,2009,WD ,1,230000
20,9260,Regular,1Fam,7,9,9,0,1162,GasA,1,SBrkr,1162,3,6,Y,483,2008,WD ,1,170000
50,10164,Regular,1Fam,5,77,66,0,992,GasA,1,SBrkr,1465,3,6,Y,240,2006,WD ,1,131000
20,9230,Regular,1Fam,5,51,18,166,864,GasA,1,SBrkr,1200,1,6,Y,884,2006,WD ,1,146000
60,9085,Regular,1Fam,7,21,20,286,1070,GasA,1,SBrkr,2061,3,7,Y,647,2009,WD ,1,260000
90,7060,Regular,Duplex,7,19,18,200,1344,GasA,1,SBrkr,1344,2,8,Y,784,2008,WD ,1,206300
70,6882,Regular,1Fam,6,102,10,0,684,GasA,1,SBrkr,1355,3,7,Y,0,2007,WD ,1,127000
50,8172,Regular,1Fam,4,62,44,0,941,GasA,1,SBrkr,1470,4,7,Y,548,2008,WD ,1,135000
20,12274,Irregular,1Fam,7,8,8,256,1417,GasA,1,SBrkr,1428,3,6,Y,554,2008,New,1,227680
190,10532,Regular,1Fam,5,56,56,275,988,GasA,1,SBrkr,1721,3,7,Y,626,2008,WD ,1,145000
50,6125,Regular,1Fam,5,77,18,0,728,GasA,1,SBrkr,1274,3,6,Y,224,2007,WD,1,135000
60,8125,Regular,1Fam,7,9,9,0,813,GasA,1,SBrkr,1665,3,7,Y,562,2008,WD ,1,205950
20,10357,Irregular,1Fam,7,26,25,0,910,GasA,1,SBrkr,1442,3,6,Y,719,2007,WD ,1,179900
20,18261,Irregular,1Fam,9,11,11,420,1910,GasA,1,SBrkr,2000,3,8,Y,722,2006,WD ,1,470000
20,14803,Regular,1Fam,10,9,8,816,2078,GasA,1,SBrkr,2084,2,7,Y,1220,2008,New,1,385000
80,14115,Regular,1Fam,7,36,36,225,1372,GasA,1,SBrkr,1472,3,6,Y,588,2009,WD ,1,187500
30,8248,Regular,1Fam,3,102,66,0,864,GasA,0,Fuse,864,2,5,Y,0,2008,WD ,1,67000
60,11003,Regular,1Fam,10,8,8,160,1017,GasA,1,SBrkr,2007,3,10,Y,812,2009,WD ,1,310000
60,8740,Irregular,1Fam,7,14,14,0,854,GasA,1,SBrkr,1995,4,8,Y,435,2007,WD ,1,219500
80,14149,Irregular,1Fam,5,52,15,50,980,GasA,1,SBrkr,1020,3,5,Y,528,2007,WD ,1,165000
20,17778,Irregular,1Fam,8,35,35,0,2461,GasA,1,SBrkr,2497,2,7,Y,676,2007,WD ,1,373000
30,8212,Regular,1Fam,3,102,66,0,864,GasA,0,Fuse,864,2,5,Y,200,2010,WD ,1,58500
70,11414,Irregular,1Fam,7,106,23,0,728,GasA,0,SBrkr,2019,3,8,Y,532,2009,WD ,1,167500
85,10050,Irregular,1Fam,5,50,50,87,793,GasA,1,SBrkr,1280,3,6,Y,432,2007,WD ,1,175000
60,11198,Irregular,1Fam,9,11,9,245,1122,GasA,1,SBrkr,2504,4,11,Y,656,2008,WD ,1,325000
120,6240,Regular,TwnhsE,8,10,10,176,1324,GasA,1,SBrkr,1324,2,6,Y,550,2007,New,1,221370
20,10159,Irregular,1Fam,9,7,6,450,1930,GasA,1,SBrkr,1940,3,8,Y,606,2010,New,1,395192
60,9750,Regular,1Fam,7,18,18,0,1108,GasA,1,SBrkr,2097,3,8,Y,583,2006,WD ,1,274300
70,3600,Regular,1Fam,6,99,9,0,624,GasA,1,SBrkr,1288,3,5,Y,280,2009,WD ,1,119000
20,10140,Regular,1Fam,6,42,42,174,1064,GasA,1,SBrkr,1350,3,7,Y,478,2009,WD ,1,165000
20,7311,Regular,1Fam,2,70,66,0,407,GasA,0,Fuse,407,1,3,Y,297,2008,WD ,1,46500
20,10634,Regular,1Fam,5,63,63,0,608,GasA,1,SBrkr,1319,3,5,Y,270,2009,WD ,1,123000
160,2544,Regular,Twnhs,7,11,11,0,600,GasA,1,SBrkr,1223,2,4,Y,480,2006,WD ,1,147400
50,6240,Regular,1Fam,5,77,64,0,672,GasA,1,SBrkr,1322,4,7,Y,280,2007,WD ,1,132000
20,14333,Regular,1Fam,8,9,9,0,2108,GasA,1,SBrkr,2122,2,7,Y,938,2007,New,1,345474
160,13108,Irregular,1Fam,8,22,22,0,2062,GasA,1,SBrkr,2687,4,9,Y,618,2006,WD ,1,270000
20,9825,Regular,1Fam,5,50,50,0,1092,GasA,1,SBrkr,1092,3,6,Y,264,2008,COD,1,123000
60,10574,Irregular,1Fam,8,12,12,126,1148,GasA,1,SBrkr,2332,4,9,Y,756,2008,WD ,1,316000
80,9125,Irregular,1Fam,7,24,24,170,384,GasA,1,SBrkr,1482,3,7,Y,392,2007,WD ,1,163900
20,8773,Regular,1Fam,7,12,12,98,1414,GasA,1,SBrkr,1414,3,6,Y,494,2010,WD ,1,185500
80,16219,Irregular,1Fam,7,12,11,0,835,GasA,1,SBrkr,1119,2,5,Y,437,2007,WD ,1,188500
20,10928,Regular,1Fam,6,38,30,101,1427,GasA,1,SBrkr,1671,3,7,Y,484,2009,WD ,1,200000
90,6882,Regular,Duplex,4,61,61,128,0,GasA,0,SBrkr,1152,2,6,Y,0,2007,WD ,1,61500
160,1900,Regular,TwnhsE,4,46,46,0,546,GasA,1,SBrkr,1092,3,5,Y,0,2010,WD ,1,88250
60,10791,Regular,1Fam,6,23,23,0,1280,GasA,1,SBrkr,2495,4,9,Y,660,2010,WD ,1,243500
50,5680,Regular,1Fam,5,115,66,0,969,GasA,0,Fuse,1214,2,6,Y,216,2007,WD ,1,117000
70,6000,Regular,1Fam,6,77,66,0,600,GasA,1,SBrkr,1232,3,6,Y,217,2007,WD ,1,128000
90,12108,Regular,Duplex,4,61,61,270,1440,GasA,0,Fuse,1440,4,8,Y,0,2008,WD ,1,118000
20,8050,Regular,1Fam,6,14,14,0,914,GasA,1,SBrkr,914,2,4,Y,0,2006,WD ,1,117250
60,11584,Regular,1Fam,7,37,37,96,539,GasA,1,SBrkr,1725,3,6,Y,550,2007,WD ,1,197000
20,8125,Regular,1Fam,5,57,57,0,864,GasA,1,SBrkr,864,3,5,Y,308,2009,WD ,1,118000
90,9555,Irregular,Duplex,5,37,37,0,0,GasA,1,SBrkr,2233,5,11,Y,579,2007,WD ,1,141000
